,price,address,mls,sqft,Community,beds,baths,Building Type,Air Conditioning,Heating Type,lat,long,Frontage,Land Depth,no amenity,gym,pool,party room,security,parking,balcony,indoor pool,recreation,sauna,storage - locker,guest suites,outdoor pool,bbqs allowed,bike storage,carpet free,in suite laundry,media room,tennis court,car wash,squash/racquet court
267,779900.0,"1007 - 70 ALEXANDER STREETToronto (Church-Yonge Corridor), Ontario M4Y3B6",C10432879,1099.5,Church-Yonge Corridor,2.0,2.0,Apartment,Central air conditioning,,43.66368749999999,-79.3806875,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268,599000.0,"3512 - 208 QUEENS QUAY BOULEVARD WToronto (Waterfront Communities), Ontario M5N2Y5",C10432857,549.5,Waterfront Communities C1,1.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6401517,-79.38068369999999,,,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
269,579900.0,"#213 - 3865 LAKE SHORE BOULEVARD WToronto (Long Branch), Ontario M8W0A2",W10432843,749.5,Long Branch,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.5898237,-79.5451385,,,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
270,790000.0,"66 CLIFF STREETToronto (Rockcliffe-Smythe), Ontario M6N4M1",W10432814,1300.0,Rockcliffe-Smythe,4.0,2.0,Semi-detached,Central air conditioning,Forced air (Natural gas),43.6800222,-79.4850647,22.75,120 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
271,539000.0,"1811 - 410 MCLEVIN AVENUEToronto (Malvern), Ontario M1B5J5",E10432805,1099.5,Malvern,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.8101204,-79.2211451,,,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
272,1359990.0,"107 SE - 60 PRINCESS STREETToronto (Waterfront Communities), Ontario M5A2C7",C10432804,1499.5,Waterfront Communities C8,5.0,3.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6495699,-79.36650379999999,,,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
273,699000.0,"111 - 1183 DUFFERIN STREETToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H4B7",W10432764,1099.5,Dovercourt-Wallace Emerson-Junction,3.0,3.5,Apartment,Central air conditioning,Forced air (Natural gas),43.66492179999999,-79.4371261,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,1099000.0,"18 GILLESPIE AVENUEToronto (Weston-Pellam Park), Ontario M6N2Y6",W10432746,1750.0,Weston-Pellam Park,4.0,3.5,Semi-detached,Wall unit,Radiant heat (Natural gas),43.6709818,-79.45892429999999,20.0,100 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,661000.0,"212 - 760 THE QUEENS WAYToronto (Stonegate-Queensway), Ontario M8Z0E1",W10432732,749.5,Stonegate-Queensway,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6261426,-79.5049417,,,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,1359000.0,"516 - 25 LAIDLAW STREETToronto (South Parkdale), Ontario M6K1X3",W10432724,1699.5,South Parkdale,4.0,3.0,Row / Townhouse,Central air conditioning,Forced air (Natural gas),43.6407039,-79.4263848,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,489900.0,"216 - 115 BONIS AVENUEToronto (Tam O'Shanter-Sullivan), Ontario M1T3S4",E10432798,949.5,Tam O'Shanter-Sullivan,3.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7839924,-79.29537549999999,,,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
278,548000.0,"1123 - 3 GREYSTONE WALK DRIVEToronto (Kennedy Park), Ontario M1K5J4",E10432766,949.5,Kennedy Park,3.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7244428,-79.25174609999999,,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
279,495500.0,"3015 - 1 MASSEY SQUAREToronto (Crescent Town), Ontario M4C5L4",E10432747,849.5,Crescent Town,2.0,1.0,Apartment,,Radiant heat (Electric),43.696526,-79.294243,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
280,1250000.0,"544 MANNING AVENUEToronto (Palmerston-Little Italy), Ontario M6G2V9",C10432763,1300.0,Palmerston-Little Italy,3.0,2.0,Semi-detached,Central air conditioning,Forced air (Natural gas),43.66073600000001,-79.41502,20.083333333333332,121 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,3150000.0,"6 LAILEY CRESCENTToronto (Willowdale East), Ontario M2N4G9",C10432761,4250.0,Willowdale East,7.0,6.5,Detached,Central air conditioning,Forced air (Natural gas),43.7776387,-79.3979696,55.333333333333336,120 ft,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282,1209990.0,"105 SE - 60 PRINCESS STREETToronto (Waterfront Communities), Ontario M5A2C7",C10432757,1299.5,Waterfront Communities C8,4.0,3.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6495699,-79.36650379999999,,,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283,680000.0,"808 - 125 WESTERN BATTERY ROADToronto (Niagara), Ontario M6K3R8",C10432730,749.5,Niagara,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6399902,-79.4167563,,,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
284,277500.0,"5204 - 50 OLD KINGSTON ROADToronto (West Hill), Ontario M1E4Y1",E10432702,549.5,West Hill,1.0,1.0,Apartment,Window air conditioner,Baseboard heaters (Electric),43.7758657,-79.1820473,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
285,615000.0,"317 - 5 NORTHTOWN WAYToronto (Willowdale East), Ontario M2N7A1",C10432703,649.5,Willowdale East,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7749287,-79.41363249999999,,,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
286,1250000.0,"544 MANNING AvenueToronto, Ontario M6G2V9",40679384,1496.0,,3.0,2.0,Semi-detached,Central air conditioning,"Forced air, (Natural gas)",43.66073600000001,-79.41502,20.0,121 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,619900.0,"2 GLAMORGAN Avenue Unit# 907Toronto, Ontario M1P2M8",40679270,1233.0,,3.0,2.5,Apartment,"None, Window air conditioner","Forced air, (Natural gas)",43.7694914,-79.2834037,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,578800.0,"710 - 859 THE QUEENSWAYToronto (Stonegate-Queensway), Ontario M8Z1N8",W10432635,649.5,Stonegate-Queensway,2.0,2.5,Apartment,Central air conditioning,Forced air (Natural gas),43.6245585,-79.5097756,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,804900.0,"610 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432601,749.5,Islington-City Centre West,2.0,2.0,Apartment,Central air conditioning,Heat Pump (Electric),43.6197441,-79.5216896,,,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
290,790900.0,"620 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432596,649.5,Islington-City Centre West,2.0,2.0,Apartment,Central air conditioning,Heat Pump (Electric),43.6197441,-79.5216896,,,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
291,1079900.0,"TH9 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432592,1099.5,Islington-City Centre West,3.0,3.5,Apartment,Central air conditioning,Heat Pump (Electric),43.6197441,-79.5216896,,,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
292,873900.0,"3304 - 36 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0G5",W10432587,649.5,Islington-City Centre West,2.0,2.0,Apartment,Central air conditioning,Heat Pump (Electric),43.6197441,-79.5216896,,,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
293,498800.0,"1403 - 236 ALBION ROADToronto (Elms-Old Rexdale), Ontario M9W6A6",W10432576,1299.5,Elms-Old Rexdale,3.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7219633,-79.54401899999999,,,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
294,1950000.0,"169 ASHDALE AVENUEToronto (Greenwood-Coxwell), Ontario M4L2Y8",E10432640,2250.0,Greenwood-Coxwell,4.0,4.0,Detached,Central air conditioning,Forced air (Natural gas),43.6698804,-79.3205571,25.0,"120 ft ,10 in",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
295,698000.0,"PH501 - 38 LEE CENTRE DRIVEToronto (Woburn), Ontario M1H3J7",E10432619,949.5,Woburn,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7817588,-79.2466125,,,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
296,749000.0,"407 - 501 ST. CLAIR AVENUE WToronto (Casa Loma), Ontario M5P0A2",C10432655,749.5,Casa Loma,2.0,2.0,Apartment,Central air conditioning,Heat Pump (Natural gas),43.6829978,-79.4178141,,,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
297,599995.0,"106 - 872 SHEPPARD AVENUE WToronto (Bathurst Manor), Ontario M3H2T5",C10432571,849.5,Bathurst Manor,3.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7524082,-79.4546165,,,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
298,749000.0,"24A BEACHELL STREETToronto (Scarborough Village), Ontario M1J3B2",E10432564,1300.0,Scarborough Village,3.0,3.5,Row / Townhouse,Central air conditioning,Forced air (Natural gas),43.7436885,-79.2229211,16.333333333333332,"86 ft ,10 in",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,995000.0,"420 - 88 COLGATE AVENUEToronto (South Riverdale), Ontario M4M0A6",E10432553,849.5,South Riverdale,2.0,2.0,Apartment,Central air conditioning,Heat Pump (Natural gas),43.6623658,-79.3413344,,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
300,475000.0,"1103 - 10 MUIRHEAD ROADToronto (Pleasant View), Ontario M2J4P9",C10432550,849.5,Pleasant View,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.77820639999999,-79.3385268,,,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
301,799000.0,"3209 - 252 CHURCH STREETToronto (Church-Yonge Corridor), Ontario M5B1Z2",C10432531,549.5,Church-Yonge Corridor,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6560452,-79.377275,,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,3789900.0,"170 BURNDALE AVENUEToronto (Lansing-Westgate), Ontario M2N1T2",C10432520,4250.0,Lansing-Westgate,5.0,6.5,Detached,Central air conditioning,Forced air (Natural gas),43.7623883,-79.4199884,50.0,"117 ft ,8 in",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,1199000.0,"7 CANTON AVENUEToronto (Downsview-Roding-CFB), Ontario M3M1N1",W10432494,1750.0,Downsview-Roding-CFB,4.0,2.0,Detached,Central air conditioning,Forced air (Natural gas),43.72429109999999,-79.4964663,50.0,154 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,559900.0,"802 - 859 THE QUEENSWAYToronto (Stonegate-Queensway), Ontario M8Z1N8",W10432473,649.5,Stonegate-Queensway,1.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6245585,-79.5097756,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,999000.0,"101 - 1183 DUFFERIN STREETToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H4B7",W10432464,1499.5,Dovercourt-Wallace Emerson-Junction,3.0,3.5,Apartment,Central air conditioning,Forced air (Natural gas),43.66492179999999,-79.4371261,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,749900.0,"208 - 1100 SHEPPARD AVENUE WToronto (York University Heights), Ontario M3K0E4",W10432437,749.5,York University Heights,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7517462,-79.46637489999999,,,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
307,829000.0,"153 - 25 VIKING LANEToronto (Islington-City Centre West), Ontario M9B0A1",W10432418,1099.5,Islington-City Centre West,3.0,3.5,Apartment,Central air conditioning,Forced air (Natural gas),43.6383246,-79.53595299999999,,,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
308,580000.0,"701 - 90 GLEN EVEREST ROADToronto (Birchcliffe-Cliffside), Ontario M1N0C3",E10432451,649.5,Birchcliffe-Cliffside,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7031342,-79.25277299999999,,,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,679000.0,"2704 - 89 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0A4",C10432486,549.5,Mount Pleasant West,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.70705479999999,-79.3950141,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310,889000.0,"505 - 47 MUTUAL STREETToronto (Church-Yonge Corridor), Ontario M5B0C6",C10432452,849.5,Church-Yonge Corridor,3.0,2.0,Apartment,Central air conditioning,,43.6549839,-79.3746244,,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
311,860000.0,"4407 - 395 BLOOR STREET EToronto (North St. James Town), Ontario M4W0B4",C10432441,649.5,North St. James Town,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6719746,-79.3774195,,,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
312,569000.0,"1907 - 5500 YONGE STREETToronto (Willowdale West), Ontario M2N7L1",C10432410,549.5,Willowdale West,1.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7782504,-79.4154722,,,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
313,520000.0,"303 - 70 OLD SHEPPARD AVENUEToronto (Pleasant View), Ontario M2J3L6",C10432398,849.5,Pleasant View,2.0,1.0,Apartment,,Baseboard heaters (Electric),43.7782924,-79.3365438,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,849000.0,"1604 - 1 MARKET STREETToronto (Waterfront Communities), Ontario M5E0A2",C10432399,749.5,Waterfront Communities C8,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6468752,-79.3710718,,,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
315,899000.0,"704 - 500 DUPONT STREETToronto (Annex), Ontario M6G0B8",C10432397,849.5,Annex,3.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6729067,-79.4161383,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
316,469000.0,"907 - 840 QUEENS PLATE DRIVEToronto (West Humber-Clairville), Ontario M9W6Z3",W10432346,549.5,West Humber-Clairville,1.0,1.0,Apartment,,Forced air (Natural gas),43.7204262,-79.6034454,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
317,599000.0,"2613 - 170 FORT YORK BOULEVARDToronto (Waterfront Communities), Ontario M5V0E6",C10432383,649.5,Waterfront Communities C1,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6392929,-79.4000267,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,889000.0,"TH 141 - 21 RUTTAN STREETToronto (Dufferin Grove), Ontario M6P0A1",C10432368,1099.5,Dufferin Grove,3.0,2.0,Row / Townhouse,Central air conditioning,Forced air (Natural gas),43.6574097,-79.4464574,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
319,698800.0,"404 - 1486 BATHURST STREETToronto (Humewood-Cedarvale), Ontario M5P3G9",C10432360,749.5,Humewood-Cedarvale,2.0,2.5,Apartment,Central air conditioning,Forced air (Natural gas),43.6838048,-79.41896299999999,,,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
320,579000.0,"301 - 10 CAPREOL COURTToronto (Waterfront Communities), Ontario M5V4B3",C10432339,549.5,Waterfront Communities C1,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6401979,-79.3959363,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,809000.0,"1 LOMOND Drive Unit# 705Etobicoke, Ontario M8X2Z3",40679216,968.0,,2.0,2.0,Apartment,Central air conditioning,Forced air,43.6467192,-79.52212829999999,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,599999.0,"426 - 80 MARINE PARADE DRIVEToronto (Mimico), Ontario M8V0A3",W10432313,649.5,Mimico,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6261915,-79.4773594,,,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
323,698000.0,"416 - 80 COE HILL DRIVEToronto (High Park-Swansea), Ontario M6S3C9",W10432201,949.5,High Park-Swansea,2.0,1.0,Apartment,Window air conditioner,Hot water radiator heat (Natural gas),43.6403781,-79.4722034,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324,1499000.0,"61 FAIRVIEW AVENUEToronto (High Park North), Ontario M6P3A3",W10432190,1750.0,High Park North,5.0,4.5,Semi-detached,Central air conditioning,Forced air (Natural gas),43.6594685,-79.4757466,18.833333333333332,115 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,655000.0,"410 - 45 SILVERSTONE DRIVEToronto (Mount Olive-Silverstone-Jamestown), Ontario M9V4B1",W10432177,1499.5,Mount Olive-Silverstone-Jamestown,3.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7442019,-79.5873106,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326,719999.0,"3407 - 15 VIKING LANEToronto (Islington-City Centre West), Ontario M9B0A4",W10432155,849.5,Islington-City Centre West,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6393665,-79.53531070000001,,,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
327,635000.0,"406 - 2720 DUNDAS STREET WToronto (Junction Area), Ontario M6P1Y2",W10432142,649.5,Junction Area,1.0,1.0,Apartment,Central air conditioning,Heat Pump (Natural gas),43.6650475,-79.4597091,,,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328,549000.0,"730 - 460 ADELAIDE STREET EToronto (Moss Park), Ontario M5A1N4",C10432316,549.5,Moss Park,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6529344,-79.36660599999999,,,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
329,599000.0,"907 - 185 ROEHAMPTON AVENUEToronto (Mount Pleasant West), Ontario M4P1R4",C10432321,549.5,Mount Pleasant West,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7090751,-79.3928229,,,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
330,720000.0,"216 - 20 BLOORVIEW PLACEToronto (Don Valley Village), Ontario M2J0A6",C10432283,949.5,Don Valley Village,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7751142,-79.3594175,,,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331,669990.0,"3010 - 39 ROEHAMPTON AVENUEToronto (Mount Pleasant West), Ontario M4P1P9",C10432314,649.5,Mount Pleasant West,2.0,2.0,Apartment,Central air conditioning,Forced air,43.7081849,-79.3970648,,,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
332,629999.0,"3105 - 390 CHERRY STREETToronto (Waterfront Communities), Ontario M5A0E2",C10432267,549.5,Waterfront Communities C8,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.6508543,-79.3573616,,,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
333,649900.0,"410 - 295 ADELAIDE STREET WToronto (Waterfront Communities), Ontario M5V0L4",C10432254,749.5,Waterfront Communities C1,2.0,2.5,Apartment,Central air conditioning,Forced air (Natural gas),43.64767519999999,-79.390532,,,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
334,468000.0,"2810 - 88 SHEPPARD AVENUE EToronto (Willowdale East), Ontario M2N0G9",C10432249,549.5,Willowdale East,1.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7606479,-79.41579349999999,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,549000.0,"1605 - 30 CANTERBURY PLACEToronto (Willowdale West), Ontario M2N0B9",C10432229,849.5,Willowdale West,2.0,2.0,Apartment,Central air conditioning,Forced air (Electric),43.7732072,-79.4154398,,,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
336,549000.0,"30 CANTERBURY Place Unit# 1605Toronto, Ontario M2N0B9",40669500,845.0,,2.0,2.0,Apartment,Central air conditioning,"(Electric), Forced air",43.7732072,-79.4154398,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,555000.0,"407 - 1070 SHEPPARD AVENUE WToronto (York University Heights), Ontario M3J0G8",W10432041,649.5,York University Heights,2.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7506004,-79.465034,,,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
338,628000.0,"1109 - 125 VILLAGE GREEN SQUAREToronto (Agincourt South-Malvern West), Ontario M1S0G3",E10432090,849.5,Agincourt South-Malvern West,2.0,2.0,Apartment,Central air conditioning,Forced air (Natural gas),43.777527,-79.28102799999999,,,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
339,519000.0,"511 - 8 PEMBERTON AVENUEToronto (Newtonbrook East), Ontario M2M4K8",C10432122,649.5,Newtonbrook East,1.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7814402,-79.4134516,,,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
340,3479000.0,"476 BEDFORD PARK AVENUEToronto (Bedford Park-Nortown), Ontario M5M1K1",C10432104,3250.0,Bedford Park-Nortown,5.0,5.5,Detached,Central air conditioning,Forced air (Natural gas),43.7235666,-79.422146,40.0,133 ft,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,599999.0,"1104 - 8 YORK STREETToronto (Waterfront Communities), Ontario M5J2Y2",C10432026,549.5,Waterfront Communities C1,1.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.640542,-79.38099489999999,,,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
342,1099000.0,"UPH19 - 21 NELSON STREETToronto (Waterfront Communities), Ontario M5V3H9",C10432016,1299.5,Waterfront Communities C1,2.0,2.5,Apartment,Central air conditioning,Forced air (Natural gas),43.6488776,-79.3880393,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
343,1375000.0,"TH115 - 50 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0E4",C10431997,1299.5,Mount Pleasant West,4.0,3.0,Row / Townhouse,Central air conditioning,Forced air (Natural gas),43.7058337,-79.3952232,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
344,499900.0,"917 - 1700 EGLINTON AVENUE EToronto (Victoria Village), Ontario M4A2X4",C10431989,649.5,Victoria Village,1.0,1.0,Apartment,Central air conditioning,Forced air (Natural gas),43.7262913,-79.3128424,,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
345,899900.0,"118 GLENCREST BOULEVARDToronto (O'Connor-Parkview), Ontario M4B1L8",E10431934,1750.0,O'Connor-Parkview,4.0,2.0,Detached,Central air conditioning,Forced air (Natural gas),43.7081053,-79.2971369,33.0,142 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,674999.0,"614 - 98 STRACHAN AVENUEToronto (Niagara), Ontario M6J3M6",C10431956,649.5,Niagara,2.0,1.0,Row / Townhouse,Central air conditioning,Forced air (Natural gas),43.6411781,-79.41194569999999,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1269000.0,"TH116 - 50 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0E4",C10431955,1099.5,Mount Pleasant West,2.0,3.5,Row / Townhouse,Central air conditioning,Forced air (Natural gas),43.7058337,-79.3952232,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
348,1495000.0,"337 - 40 OAKLANDS AVENUEToronto (Yonge-St. Clair), Ontario M4V2Z3",C10431961,1699.5,Yonge-St. Clair,2.0,3.5,Apartment,Central air conditioning,Forced air (Electric),43.68040480000001,-79.39840699999999,,,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
349,639000.0,"515 - 111 ELIZABETH STREETToronto (Bay Street Corridor), Ontario M5G1P7",C10431945,549.5,Bay Street Corridor,1.0,1.0,Apartment,Central air conditioning,Heat Pump (Natural gas),43.6551126,-79.3848059,,,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
350,2179000.0,"416 SACKVILLE STREETToronto (Cabbagetown-South St. James Town), Ontario M4X1S9",C10431939,2250.0,Cabbagetown-South St. James Town,3.0,5.0,Semi-detached,Central air conditioning,Forced air (Natural gas),43.6672749,-79.3662042,18.166666666666668,96 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
351,2699000.0,"812 - 80 FRONT STREET EToronto (Church-Yonge Corridor), Ontario M5E1T4",C10431941,2374.5,Church-Yonge Corridor,3.0,3.5,Apartment,Central air conditioning,Forced air (Natural gas),43.6492034,-79.37273449999999,,,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
352,2175000.0,"11 PRINCE RUPERT AVENUEToronto (High Park North), Ontario M6P2A8",W10431914,1750.0,High Park North,4.0,4.5,Semi-detached,Central air conditioning,Forced air (Natural gas),43.6584742,-79.45392509999999,16.083333333333332,115 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
353,1400000.0,"33 MORGAN AVENUEToronto (Stonegate-Queensway), Ontario M8Y2Z9",W10431867,2750.0,Stonegate-Queensway,6.0,4.0,Duplex,,Forced air (Natural gas),43.6245858,-79.5004908,33.583333333333336,99 ft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
