,price,address,mls,sqft,Community,beds,baths,Air Conditioning,Heating,Party/Meeting Room,Visitor Parking,Gym,Concierge,Balcony,Indoor Pool,Rooftop Deck/Garden,Party Room,Exercise Room,Storage - Locker,Exercise Centre,Security/Concierge,Visitor Parking,Guest Suites,Sauna,Outdoor Pool,Bbqs Allowed,Concierge,Carpet Free,In suite Laundry
614,1314900.0,"308 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428783,1299.5,Kingsway South,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,1069900.0,"312 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428800,1099.5,Kingsway South,2.0,2.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,3998000.0,"837 ROYAL YORK ROADToronto (Stonegate-Queensway), Ontario M9Y2V1",W10428805,4250.0,Stonegate-Queensway,5.0,6.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,775900.0,"411 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428818,649.5,Kingsway South,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,1450900.0,"808 - 160 KINGSWAY CRESCENTToronto (Kingsway South), Ontario M8X2S4",W10428832,949.5,Kingsway South,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,650000.0,"4513 - 87 PETER STREETToronto (Waterfront Communities), Ontario M5V0P1",C10428853,549.5,Waterfront Communities C1,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
620,849000.0,"4205 - 50 CHARLES STREET EToronto (Church-Yonge Corridor), Ontario M4Y1T1",C10428874,649.5,Church-Yonge Corridor,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,780000.0,"606 - 2460 EGLINTON AVENUE EToronto (Eglinton East), Ontario M1K5J7",E10428849,1299.5,Eglinton East,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
622,599900.0,"505 - 2901 KIPLING AVENUEToronto (Mount Olive-Silverstone-Jamestown), Ontario M9V5E5",W10428858,1099.5,Mount Olive-Silverstone-Jamestown,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,1135000.0,"15 RICHARDSONS Street Unit# 506Toronto, Ontario M5A1B4",40678403,775.0,,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,708000.0,"1405 - 15 QUEENS QUAY EToronto (Waterfront Communities), Ontario M5E0C5",C10428901,549.5,Waterfront Communities C8,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,629999.0,"303 - 28 OLIVE AVENUEToronto (Willowdale East), Ontario M2N7E6",C10428904,649.5,Willowdale East,1.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,665000.0,"2708 - 281 MUTUAL STREETToronto (Church-Yonge Corridor), Ontario M4Y3C4",C10428920,549.5,Church-Yonge Corridor,1.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,599000.0,"114 - 3830 BATHURST STREETToronto (Clanton Park), Ontario M3H6C5",C10428961,849.5,Clanton Park,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
628,699000.0,"3115 - 319 JARVIS STREETToronto (Church-Yonge Corridor), Ontario M5B0C8",C10428964,649.5,Church-Yonge Corridor,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629,599900.0,"1215 - 30 TRETTI WAYToronto (Clanton Park), Ontario M3H0E3",C10428981,549.5,Clanton Park,2.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,368888.0,"1518 - 3050 ELLESMERE ROADToronto (Morningside), Ontario M1E5E6",E10428898,649.5,Morningside,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,1499000.0,"413 - 201 CARLAW AVENUEToronto (South Riverdale), Ontario M4M2S3",E10428992,1299.5,South Riverdale,3.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,1899000.0,"1 PALACE PIER Court Unit# 4406Toronto, Ontario M8V3W9",40678397,1986.0,,2.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,538000.0,"806 - 21 BALMUTO STREET WToronto (Bay Street Corridor), Ontario M4Y1W4",C10429029,549.5,Bay Street Corridor,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,709900.0,"3003 - 327 KING STREET WToronto (Waterfront Communities), Ontario M5V0W7",C10429025,549.5,Waterfront Communities C1,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,799900.0,"56 BRANSTONE ROADToronto (Caledonia-Fairbank), Ontario M6E4E4",W10429005,900.0,Caledonia-Fairbank,6.0,2.5,Window air conditioner,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,949000.0,"41 KATRINA COURTToronto (Rustic), Ontario M6L3G3",W10429007,1750.0,Rustic,3.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,799999.0,"4406 - 14 YORK STREETToronto (Waterfront Communities), Ontario M5J0B1",C10429054,649.5,Waterfront Communities C1,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,1799000.0,"103 - 342 SPADINA ROADToronto (Forest Hill South), Ontario M5P2V4",C10429077,1899.5,Forest Hill South,2.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,1520000.0,"17 PREAKNESS DRIVEToronto (Banbury-Don Mills), Ontario M3B3S2",C10429103,2250.0,Banbury-Don Mills,3.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,1195000.0,"2703 - 85 SKYMARK DRIVEToronto (Hillcrest Village), Ontario M2H3P2",C10429119,2374.5,Hillcrest Village,3.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,3050000.0,"804 - 77 CHARLES STREET WToronto (Bay Street Corridor), Ontario M5S0B2",C10429124,1699.5,Bay Street Corridor,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,850000.0,"205 - 385 BRUNSWICK AVENUEToronto (Annex), Ontario M5R3R1",C10429136,649.5,Annex,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
643,699000.0,"2009 - 750 BAY STREETToronto (Bay Street Corridor), Ontario M5G1N6",C10429132,849.5,Bay Street Corridor,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
644,1999999.0,"34 MORRISH ROADToronto (Centennial Scarborough), Ontario M1C1E7",E10429148,25330.0,Centennial Scarborough,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,738000.0,"524 - 1 OLD MILL DRIVE WToronto (High Park-Swansea), Ontario M6S0A1",W10429057,649.5,High Park-Swansea,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,1398000.0,"205 - 2287 LAKE SHORE BOULEVARD WToronto (Mimico), Ontario M8V3Y1",W10429105,1899.5,Mimico,2.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,449900.0,"701 - 17 ZORRA STREETToronto (Islington-City Centre West), Ontario M8Z0C8",W10429134,549.5,Islington-City Centre West,1.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,999999.0,"24 - 28 MARINA AVENUEToronto (Long Branch), Ontario M8W1K3",W10429140,1499.5,Long Branch,3.0,3.5,Central air conditioning,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
649,999900.0,"TH5 - 60 CARR STREETToronto (Kensington-Chinatown), Ontario M5T1B7",C10429166,1499.5,Kensington-Chinatown,3.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
650,1399000.0,"42 LINTON AVENUEToronto (Birchcliffe-Cliffside), Ontario M1N1W6",E10429169,1750.0,Birchcliffe-Cliffside,4.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,490000.0,"527 - 22 EAST HAVEN DRIVEToronto (Birchcliffe-Cliffside), Ontario M1N0B4",E10429165,549.5,Birchcliffe-Cliffside,1.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,689000.0,"2504 - 25 HOLLY STREETToronto (Mount Pleasant West), Ontario M4S0E3",C10429202,649.5,Mount Pleasant West,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,1599000.0,"39 GREENGROVE CRESCENTToronto (Parkwoods-Donalda), Ontario M3A1H8",C10429213,1300.0,Parkwoods-Donalda,6.0,3.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,649900.0,"1008 - 1055 BAY STREETToronto (Bay Street Corridor), Ontario M5S3A3",C10429211,749.5,Bay Street Corridor,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,629000.0,"624 - 783 BATHURST STREETToronto (University), Ontario M5S0A8",C10429259,649.5,University,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,5490000.0,"808 - 38 AVENUE ROADToronto (Annex), Ontario M5R2G2",C10429285,3374.5,Annex,4.0,5.5,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,539900.0,"PH7 - 1700 EGLINTON AVENUE EToronto (Victoria Village), Ontario M4A2Z4",C10429310,849.5,Victoria Village,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
658,699999.0,"317 - 1169 QUEEN STREET WToronto (Little Portugal), Ontario M6J0A4",C10429303,849.5,Little Portugal,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,629000.0,"704 - 1900 LAKE SHORE BOULEVARD WToronto (High Park-Swansea), Ontario M6S1A4",W10422763,549.5,High Park-Swansea,1.0,1.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,449999.0,"2212 - 370 DIXON ROADToronto (Kingsview Village-The Westway), Ontario M9R1T2",W10429205,1099.5,Kingsview Village-The Westway,3.0,1.0,Window air conditioner,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2199000.0,"53 WILSON PARK ROADToronto (Roncesvalles), Ontario M6K3B6",W10429298,2750.0,Roncesvalles,4.0,5.0,Wall unit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,779000.0,"2 - 371 WALLACE AVENUEToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6P3N8",W10429316,649.5,Dovercourt-Wallace Emerson-Junction,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,898000.0,"3902 - 9 BOGERT AVENUEToronto (Lansing-Westgate), Ontario M2N0H3",C10429319,949.5,Lansing-Westgate,3.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,599900.0,"902 - 35 FONTENAY COURTToronto (Edenbridge-Humber Valley), Ontario M9A0C4",W10429337,649.5,Edenbridge-Humber Valley,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,739000.0,"227 - 955 QUEEN STREET WToronto (Niagara), Ontario M6J3X5",C10429388,649.5,Niagara,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,975000.0,"404 - 2625 DUNDAS STREET WToronto (Junction Area), Ontario M6P0C5",W10429441,649.5,Junction Area,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,945000.0,"1806 - 11 CHARLOTTE STREETToronto (Waterfront Communities), Ontario M5V0M6",C10429503,849.5,Waterfront Communities C1,2.0,1.0,"Central air conditioning, Ventilation system",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,500000.0,"309 - 2550 LAWRENCE AVENUE EToronto (Dorset Park), Ontario M1P4Z3",E10429474,749.5,Dorset Park,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
669,829000.0,"219 - 437 RONCESVALLES AVENUEToronto (Roncesvalles), Ontario M6R3B9",W10429471,849.5,Roncesvalles,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,619900.0,"907 - 27 MCMAHON DRIVEToronto (Bayview Village), Ontario M2K0J2",C10429537,549.5,Bayview Village,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,1817200.0,"202 - 3 SOUTHVALE DRIVEToronto (Leaside), Ontario M4G1G1",C10429562,1499.5,Leaside,3.0,3.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,1249999.0,"308 GLENHOLME AVENUE WToronto (Oakwood Village), Ontario M6E3C8",C10429567,1300.0,Oakwood Village,5.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,624900.0,"902 - 255 VILLAGE GREEN SQUAREToronto (Agincourt South-Malvern West), Ontario M1S0L7",E10429604,749.5,Agincourt South-Malvern West,2.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,500000.0,"520 - 4208 DUNDAS STREET WToronto (Edenbridge-Humber Valley), Ontario M8X0B1",W10429531,549.5,Edenbridge-Humber Valley,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,1050000.0,"523 - 30 SHORE BREEZE DRIVEToronto (Mimico), Ontario M8V0J1",W10429534,1099.5,Mimico,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,499000.0,"2506 - 55 ANN O'REILLY ROADToronto (Henry Farm), Ontario M2J0E1",C10429612,649.5,Henry Farm,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,4299000.0,"57 MEADOWBANK ROADToronto (Islington-City Centre West), Ontario M9B5C7",W10429618,52500.0,Islington-City Centre West,7.0,7.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,499900.0,"1208 - 5 VALHALLA INN ROADToronto (Islington-City Centre West), Ontario M9B0B1",W10429625,549.5,Islington-City Centre West,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,1325000.0,"64 MULHOLLAND AVENUEToronto (Yorkdale-Glen Park), Ontario M6A2S3",W10429645,1750.0,Yorkdale-Glen Park,6.0,3.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,699000.0,"2620 - 50 DUNFIELD AVENUEToronto (Mount Pleasant West), Ontario M4S0E4",C10429658,749.5,Mount Pleasant West,2.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
681,1495000.0,"339 ROUGE HILLS DRIVEToronto (Rouge), Ontario M1C2Z4",E10429689,1300.0,Rouge E10,3.0,2.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,1499000.0,"442 PHARMACY AVENUE WToronto (Clairlea-Birchmount), Ontario M1L3G6",E10429703,2750.0,Clairlea-Birchmount,7.0,5.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,1449000.0,"81 SHUTER STREETToronto (Moss Park), Ontario M5B0C6",C10429711,1499.5,Moss Park,4.0,3.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,606000.0,"1212 - 509 BEECROFT ROADToronto (Willowdale West), Ontario M2N0A3",C10429741,749.5,Willowdale West,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,749900.0,"18 - 59 LEXINGTON AVENUE NToronto (West Humber-Clairville), Ontario M9V2G9",W10429738,1499.5,West Humber-Clairville,5.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,885000.0,"213 - 1403 ROYAL YORK ROADToronto (Humber Heights), Ontario M9P0A1",W10429764,1099.5,Humber Heights,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,739900.0,"712 - 77 LOMBARD STREETToronto (Church-Yonge Corridor), Ontario M5C3E1",C10429770,949.5,Church-Yonge Corridor,2.0,2.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688,1040000.0,"154 SUMACH STREETToronto (Regent Park), Ontario M5A0C6",C10429778,1299.5,Regent Park,3.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,1040000.0,"112 - 55 REGENT PARK BOULEVARDToronto (Regent Park), Ontario M5A0C2",C10429782,1299.5,Regent Park,3.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,569990.0,"PH112 - 138 DOWNES STREETToronto (Waterfront Communities), Ontario M5E0E4",C10429783,749.5,Waterfront Communities C1,1.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,690000.0,"96 - 14 LONDON GREEN COURT WToronto (Glenfield-Jane Heights), Ontario M3N1K2",W10429789,1699.5,Glenfield-Jane Heights,4.0,2.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,759900.0,"1908 - 75 WYNFORD HEIGHTS CRESCENTToronto (Banbury-Don Mills), Ontario M3C3H9",C10429830,1499.5,Banbury-Don Mills,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,869000.0,"510 - 20 EDWARD STREETToronto (Bay Street Corridor), Ontario M5G0C5",C10429825,749.5,Bay Street Corridor,3.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,839900.0,"910 - 10 PARK LAWN ROADToronto (Mimico), Ontario M8V0H9",W10429835,849.5,Mimico,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,749900.0,"4002 - 55 COOPER STREETToronto (Waterfront Communities), Ontario M5E0G1",C10429880,649.5,Waterfront Communities C8,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,895000.0,"1201 - 505 RICHMOND STREET WToronto (Waterfront Communities), Ontario M5V0P4",C10429884,749.5,Waterfront Communities C1,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,739900.0,"1607 - 188 DORIS AVENUEToronto (Willowdale East), Ontario M2N6Z5",C10429909,849.5,Willowdale East,2.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,489000.0,"1917 - 5 GREYSTONE WALK DRIVEToronto (Kennedy Park), Ontario M1K5J5",E10429918,549.5,Kennedy Park,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,588000.0,"2734 - 165 LEGION ROAD NToronto (Mimico), Ontario M8Y0B3",W10429936,549.5,Mimico,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
700,1100000.0,"2010E - 1926 LAKE SHORE BOULEVARD WToronto (High Park-Swansea), Ontario M6S1A1",W10429943,949.5,High Park-Swansea,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,585000.0,"2704 - 14 YORK STREETToronto (Waterfront Communities), Ontario M5J0B1",C10429960,649.5,Waterfront Communities C1,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,998000.0,"56 HUNTINGDALE BOULEVARDToronto (L'Amoreaux), Ontario M1W1T1",E10429981,1299.5,L'Amoreaux,6.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,699000.0,"908 - 51 EAST LIBERTY STREETToronto (Niagara), Ontario M6K3P8",C10430008,649.5,Niagara,2.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,399900.0,"1601 - 1 KING STREET WToronto (Bay Street Corridor), Ontario M5H1A1",C10430016,549.5,Bay Street Corridor,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,449000.0,"308 - 101 SUBWAY CRESCENTToronto (Islington-City Centre West), Ontario M9B6K4",W10429990,549.5,Islington-City Centre West,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
706,724900.0,"211 - 200 SUDBURY STREETToronto (Little Portugal), Ontario M6J0H1",C10430039,649.5,Little Portugal,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,828800.0,"117 - 1210 DON MILLS ROADToronto (Banbury-Don Mills), Ontario M3B3N9",C10430086,1099.5,Banbury-Don Mills,2.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,1099000.0,"1711 - 55 MERCER STREETToronto (Waterfront Communities), Ontario M5V3W2",C10430114,749.5,Waterfront Communities C1,2.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
709,569000.0,"704 - 70 MILL STREETToronto (Waterfront Communities), Ontario M5A4R1",C10430138,649.5,Waterfront Communities C8,1.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
710,1499900.0,"34 HORSHAM AVENUEToronto (Willowdale West), Ontario M2N1Z7",C10430132,2250.0,Willowdale West,3.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,1158000.0,"3708 - 95 MCMAHON DRIVEToronto (Bayview Village), Ontario M2K0H1",C10430150,1099.5,Bayview Village,3.0,2.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,590000.0,"2705 - 185 ROEHAMPTON AVENUEToronto (Mount Pleasant West), Ontario M4P0C6",C10430158,549.5,Mount Pleasant West,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,759000.0,"547 EASTERN AVENUEToronto (South Riverdale), Ontario M4M1C8",E10430089,1750.0,South Riverdale,3.0,2.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,1899000.0,"4406 - 1 PALACE PIER COURTToronto (Mimico), Ontario M8V3W9",W10430116,1899.5,Mimico,2.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,999000.0,"359 WESTMORELAND AVENUEToronto (Dovercourt-Wallace Emerson-Junction), Ontario M6H3A6",W10430144,1300.0,Dovercourt-Wallace Emerson-Junction,3.0,3.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,929000.0,"515 - 10 DRUMMOND STREETToronto (Mimico), Ontario M8V1Y8",W10430146,1299.5,Mimico,3.0,3.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
717,3588000.0,"32 SWAN AVENUEToronto (Islington-City Centre West), Ontario M9B1V4",W10430153,2750.0,Islington-City Centre West,5.0,5.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,549000.0,"118 - 50 GEORGE BUTCHART DRIVEToronto (Downsview-Roding-CFB), Ontario M3K0C9",W10430157,649.5,Downsview-Roding-CFB,2.0,1.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,579900.0,"909 - 2212 LAKESHORE BOULEVARD WToronto (Mimico), Ontario M8V0C2",W10430168,649.5,Mimico,2.0,1.0,Central air conditioning,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,949000.0,"29 CHECKENDON DriveEtobicoke, Ontario M9W2Y8",40678866,1833.0,,3.0,2.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,969000.0,"66 ARLETA AvenueToronto, Ontario M3L2E7",40679006,1236.0,,3.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,828000.0,"1401 - 3000 BATHURST STREETToronto (Englemount-Lawrence), Ontario M6B3B4",C10430198,1099.5,Englemount-Lawrence,3.0,2.0,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,6995000.0,"165 ROXBOROUGH DRIVEToronto (Rosedale-Moore Park), Ontario M4W1X7",C10430233,4250.0,Rosedale-Moore Park,5.0,5.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,2499900.0,"351 DELORAINE AVENUEToronto (Bedford Park-Nortown), Ontario M5M2B7",C10430240,2250.0,Bedford Park-Nortown,4.0,4.5,Central air conditioning,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,1889000.0,"51 GLENHOLME AVENUEToronto (Wychwood), Ontario M6H3A8",C10430269,2250.0,Wychwood,4.0,2.0,Wall unit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
