link,strikethrough_price,sold_price,property_type,address
/on/toronto-real-estate/101-evelyn-ave/home/XeEn7X6D6xEYrPo8/,"$1,499,990","$1,435,000",Detached,"101 Evelyn Ave , Toronto - High Park North"
/on/toronto-real-estate/1006-mount-pleasant-rd/home/xLkv3V9ad9R7DBNr/,"$999,000","$1,250,000",Semi-Detached,"1006 Mount Pleasant Rd , Toronto - Mount Pleasant West"
/on/toronto-real-estate/8-66-boultbee-ave/home/56k97wq5GNQYKRjD/,"$799,999","$1,110,000",Freehold Townhouse,"8 - 66 Boultbee Ave , Toronto - Blake-Jones"
/on/toronto-real-estate/103-kent-rd/home/DnM697kog8b7bmwe/,"$999,999","$1,261,500",Semi-Detached,"103 Kent Rd , Toronto - Greenwood-Coxwell"
/on/scarborough-real-estate/54-park-st/home/VaD6p788em07wRQr/,"$1,285,000","$1,265,000",Detached,"54 Park St , Scarborough - Birchcliffe-Cliffside"
/on/north-york-real-estate/2-garside-cres/home/DO1w3WqakKKy8Jg0/,"$999,000","$1,100,000",Detached,"2 Garside Cres , North York - Brookhaven-Amesbury"
/on/toronto-real-estate/239-christie-st/home/K8OgYBVeB1XYJmG2/,"$775,000","$736,000",Freehold Townhouse,"239 Christie St , Toronto - Annex"
/on/north-york-real-estate/19-wentworth-ave/home/5xLkv3V1VKx7DBNr/,"$1,998,000","$2,080,000",Detached,"19 Wentworth Ave , North York - Lansing-Westgate"
/on/toronto-real-estate/92-sumach-st/home/obqB176Nd9w7ZajD/,"$1,200,000","$1,567,000",Semi-Detached,"92 Sumach St , Toronto - Regent Park"
/on/toronto-real-estate/105-50-merchant-lane/home/MB5bO3xwZp7kWVPg/,"$808,800","$785,000",Condo Townhouse,"105 - 50 Merchant Lane , Toronto - Dufferin Grove"
/on/toronto-real-estate/333-glengarry-avenue/home/0A9X3jPr8bryvgxV/,"$1,450,000","$1,515,000",Detached,"333 GLENGARRY Ave , Toronto - Bedford Park-Nortown"
/on/toronto-real-estate/12-dorothy-bullen-pl/home/JRv53KDNpGoYVPW4/,"$1,099,000","$1,040,000",Freehold Townhouse,"12 Dorothy Bullen Pl , Toronto - Greenwood-Coxwell"
/on/toronto-real-estate/327-gilbert-ave/home/BDO1w3WOadV38Jg0/,"$899,000","$1,236,000",Detached,"327 Gilbert Ave , Toronto - Caledonia-Fairbank"
/on/scarborough-real-estate/141-dunington-dr/home/JjAXw7Q4DjdyQOzg/,"$1,699,000","$1,690,000",Detached,"141 Dunington Dr , Scarborough - Birchcliffe-Cliffside"
/on/north-york-real-estate/1235-glencairn-ave/home/jAXw7Qw10WpYQOzg/,"$679,000","$650,000",Detached,"1235 Glencairn Ave , North York - Yorkdale-Glen Park"
/on/toronto-real-estate/136-marchmount-rd/home/NkKJ3JdNQ6myd4V6/,"$1,299,900","$1,180,000",Semi-Detached,"136 Marchmount Rd , Toronto - Wychwood"
/on/toronto-real-estate/98-woburn-ave/home/owJKR7PXxp97XeLP/,"$2,749,000","$2,850,000",Detached,"98 Woburn Ave , Toronto - Lawrence Park North"
/on/toronto-real-estate/11-phin-ave/home/mLzQ1y5QGj9yqdeK/,"$1,049,000","$1,222,000",Semi-Detached,"11 Phin Ave , Toronto - Blake-Jones"
/on/toronto-real-estate/347-windermere-ave/home/mLzQ1y5ELEyqdeKV/,"$2,175,000","$2,100,000",Detached,"347 Windermere Ave , Toronto - High Park-Swansea"
/on/north-york-real-estate/271-park-home-ave/home/Vwod7vrerBJ75mGN/,"$1,499,000","$1,350,000",Detached,"271 Park Home Ave , North York - Willowdale West"
/on/toronto-real-estate/45-strader-ave/home/bqB176WDjRM3ZajD/,"$699,999","$665,000",Semi-Detached,"45 Strader Ave , Toronto - Oakwood Village"
/on/toronto-real-estate/1006-mount-pleasant-rd/home/xLkv3V9ad9R7DBNr/,"$999,000","$1,250,000",Semi-Detached,"1006 Mount Pleasant Rd , Toronto - Mount Pleasant West"
/on/toronto-real-estate/8-66-boultbee-ave/home/56k97wq5GNQYKRjD/,"$799,999","$1,110,000",Freehold Townhouse,"8 - 66 Boultbee Ave , Toronto - Blake-Jones"
/on/toronto-real-estate/103-kent-rd/home/DnM697kog8b7bmwe/,"$999,999","$1,261,500",Semi-Detached,"103 Kent Rd , Toronto - Greenwood-Coxwell"
/on/scarborough-real-estate/54-park-st/home/VaD6p788em07wRQr/,"$1,285,000","$1,265,000",Detached,"54 Park St , Scarborough - Birchcliffe-Cliffside"
/on/north-york-real-estate/2-garside-cres/home/DO1w3WqakKKy8Jg0/,"$999,000","$1,100,000",Detached,"2 Garside Cres , North York - Brookhaven-Amesbury"
/on/toronto-real-estate/239-christie-st/home/K8OgYBVeB1XYJmG2/,"$775,000","$736,000",Freehold Townhouse,"239 Christie St , Toronto - Annex"
/on/north-york-real-estate/19-wentworth-ave/home/5xLkv3V1VKx7DBNr/,"$1,998,000","$2,080,000",Detached,"19 Wentworth Ave , North York - Lansing-Westgate"
/on/toronto-real-estate/92-sumach-st/home/obqB176Nd9w7ZajD/,"$1,200,000","$1,567,000",Semi-Detached,"92 Sumach St , Toronto - Regent Park"
/on/toronto-real-estate/105-50-merchant-lane/home/MB5bO3xwZp7kWVPg/,"$808,800","$785,000",Condo Townhouse,"105 - 50 Merchant Lane , Toronto - Dufferin Grove"
/on/toronto-real-estate/333-glengarry-avenue/home/0A9X3jPr8bryvgxV/,"$1,450,000","$1,515,000",Detached,"333 GLENGARRY Ave , Toronto - Bedford Park-Nortown"
/on/toronto-real-estate/12-dorothy-bullen-pl/home/JRv53KDNpGoYVPW4/,"$1,099,000","$1,040,000",Freehold Townhouse,"12 Dorothy Bullen Pl , Toronto - Greenwood-Coxwell"
/on/toronto-real-estate/327-gilbert-ave/home/BDO1w3WOadV38Jg0/,"$899,000","$1,236,000",Detached,"327 Gilbert Ave , Toronto - Caledonia-Fairbank"
/on/scarborough-real-estate/141-dunington-dr/home/JjAXw7Q4DjdyQOzg/,"$1,699,000","$1,690,000",Detached,"141 Dunington Dr , Scarborough - Birchcliffe-Cliffside"
/on/north-york-real-estate/1235-glencairn-ave/home/jAXw7Qw10WpYQOzg/,"$679,000","$650,000",Detached,"1235 Glencairn Ave , North York - Yorkdale-Glen Park"
/on/toronto-real-estate/136-marchmount-rd/home/NkKJ3JdNQ6myd4V6/,"$1,299,900","$1,180,000",Semi-Detached,"136 Marchmount Rd , Toronto - Wychwood"
/on/toronto-real-estate/98-woburn-ave/home/owJKR7PXxp97XeLP/,"$2,749,000","$2,850,000",Detached,"98 Woburn Ave , Toronto - Lawrence Park North"
/on/toronto-real-estate/11-phin-ave/home/mLzQ1y5QGj9yqdeK/,"$1,049,000","$1,222,000",Semi-Detached,"11 Phin Ave , Toronto - Blake-Jones"
/on/toronto-real-estate/347-windermere-ave/home/mLzQ1y5ELEyqdeKV/,"$2,175,000","$2,100,000",Detached,"347 Windermere Ave , Toronto - High Park-Swansea"
/on/north-york-real-estate/271-park-home-ave/home/Vwod7vrerBJ75mGN/,"$1,499,000","$1,350,000",Detached,"271 Park Home Ave , North York - Willowdale West"
/on/toronto-real-estate/45-strader-ave/home/bqB176WDjRM3ZajD/,"$699,999","$665,000",Semi-Detached,"45 Strader Ave , Toronto - Oakwood Village"
/on/north-york-real-estate/38-elvaston-dr/home/5VXv3lXeLMN3j2q8/,"$1,048,000","$1,100,000",Detached,"38 Elvaston Dr , North York - Victoria Village"
/on/toronto-real-estate/695-richmond-st-w/home/9w8o3m5pk423GKjm/,"$3,995,000","$3,850,000",Detached,"695 Richmond St W , Toronto - Niagara"
/on/toronto-real-estate/49-weybourne-cres/home/damgL7AAnl7Z1MW2/,"$5,595,000","$5,325,000",Detached,"49 Weybourne Cres , Toronto - Lawrence Park South"
/on/north-york-real-estate/195-banbury-rd/home/J6Em7bna5ox7XBeq/,"$2,659,000","$2,550,000",Detached,"195 Banbury Rd , North York - Banbury-Don Mills"
/on/toronto-real-estate/103-dunn-ave/home/xLkv3V9X2mZ7DBNr/,"$2,499,000","$2,300,000",Detached,"103 Dunn Ave , Toronto - South Parkdale"
/on/toronto-real-estate/90-sutherland-dr/home/BGMnKYqlA1B3w1Qr/,"$2,195,000","$2,302,000",Detached,"90 Sutherland Dr , Toronto - Leaside"
/on/scarborough-real-estate/545-mccowan-rd/home/amgL7A48VaEyZ1MW/,"$1,059,000","$1,025,000",Detached,"545 Mccowan Rd , Scarborough - Bendale"
/on/toronto-real-estate/26-winona-dr/home/x9w8o3mm423GKjm0/,"$1,429,000","$1,418,036",Semi-Detached,"26 Winona Dr , Toronto - Wychwood"
/on/toronto-real-estate/23-bowmore-rd/home/nM697k54owgYbmwe/,"$875,000","$855,000",Semi-Detached,"23 Bowmore Rd , Toronto - Woodbine Corridor"
/on/toronto-real-estate/84-belgravia-ave/home/ZxwR7MwlmxzYKabB/,"$999,000","$960,000",Detached,"84 Belgravia Ave , Toronto - Briar Hill-Belgravia"
/on/scarborough-real-estate/20-perivale-cres/home/B5bO3xXG81V3kWVP/,"$979,000","$1,054,000",Detached,"20 Perivale Cres , Scarborough - Bendale"
/on/north-york-real-estate/3-masters-rd/home/MB5bO3xWBdW7kWVP/,"$5,888,000","$5,373,000",Detached,"3 Masters Rd , North York - St. Andrew-Windfields"
/on/toronto-real-estate/18-perth-ave/home/6VLaGyGJPGaYW1ZD/,"$1,449,000","$1,340,000",Freehold Townhouse,"18 Perth Ave , Toronto - Dufferin Grove"
/on/toronto-real-estate/73-pendrith-st/home/dXze3eKaw2gy8m9K/,"$1,398,000","$1,390,000",Semi-Detached,"73 Pendrith St , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/216-wallace-ave/home/wJKR7P81dmG7XeLP/,"$999,999","$1,400,000",Detached,"216 Wallace Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/161-parkhurst-blvd/home/1DBW7RDBR9kYqlAp/,"$1,546,499","$1,701,000",Detached,"161 Parkhurst Blvd , Toronto - Leaside"
/on/toronto-real-estate/9-herbert-ave/home/NAKv53D8qXW3MnxB/,"$1,650,000","$1,570,000",Detached,"9 Herbert Ave , Toronto - The Beaches"
/on/north-york-real-estate/1-shadwell-pl/home/Z5BX32zwmvX3Dar0/,"$1,698,800","$1,700,000",Detached,"1 Shadwell Pl , North York - Banbury-Don Mills"
/on/toronto-real-estate/148-glencairn-ave/home/N0A9X3j1DzK7vgxV/,"$6,499,000","$6,350,000",Detached,"148 Glencairn Ave , Toronto - Lawrence Park South"
/on/toronto-real-estate/262-havelock-st/home/Xawjy41w6zN7rR18/,"$1,399,900","$1,340,000",Semi-Detached,"262 Havelock St , Toronto - Dufferin Grove"
/on/north-york-real-estate/38-elvaston-dr/home/5VXv3lXeLMN3j2q8/,"$1,048,000","$1,100,000",Detached,"38 Elvaston Dr , North York - Victoria Village"
/on/toronto-real-estate/695-richmond-st-w/home/9w8o3m5pk423GKjm/,"$3,995,000","$3,850,000",Detached,"695 Richmond St W , Toronto - Niagara"
/on/toronto-real-estate/49-weybourne-cres/home/damgL7AAnl7Z1MW2/,"$5,595,000","$5,325,000",Detached,"49 Weybourne Cres , Toronto - Lawrence Park South"
/on/north-york-real-estate/195-banbury-rd/home/J6Em7bna5ox7XBeq/,"$2,659,000","$2,550,000",Detached,"195 Banbury Rd , North York - Banbury-Don Mills"
/on/toronto-real-estate/103-dunn-ave/home/xLkv3V9X2mZ7DBNr/,"$2,499,000","$2,300,000",Detached,"103 Dunn Ave , Toronto - South Parkdale"
/on/toronto-real-estate/90-sutherland-dr/home/BGMnKYqlA1B3w1Qr/,"$2,195,000","$2,302,000",Detached,"90 Sutherland Dr , Toronto - Leaside"
/on/scarborough-real-estate/545-mccowan-rd/home/amgL7A48VaEyZ1MW/,"$1,059,000","$1,025,000",Detached,"545 Mccowan Rd , Scarborough - Bendale"
/on/toronto-real-estate/26-winona-dr/home/x9w8o3mm423GKjm0/,"$1,429,000","$1,418,036",Semi-Detached,"26 Winona Dr , Toronto - Wychwood"
/on/toronto-real-estate/23-bowmore-rd/home/nM697k54owgYbmwe/,"$875,000","$855,000",Semi-Detached,"23 Bowmore Rd , Toronto - Woodbine Corridor"
/on/toronto-real-estate/84-belgravia-ave/home/ZxwR7MwlmxzYKabB/,"$999,000","$960,000",Detached,"84 Belgravia Ave , Toronto - Briar Hill-Belgravia"
/on/scarborough-real-estate/20-perivale-cres/home/B5bO3xXG81V3kWVP/,"$979,000","$1,054,000",Detached,"20 Perivale Cres , Scarborough - Bendale"
/on/north-york-real-estate/3-masters-rd/home/MB5bO3xWBdW7kWVP/,"$5,888,000","$5,373,000",Detached,"3 Masters Rd , North York - St. Andrew-Windfields"
/on/toronto-real-estate/18-perth-ave/home/6VLaGyGJPGaYW1ZD/,"$1,449,000","$1,340,000",Freehold Townhouse,"18 Perth Ave , Toronto - Dufferin Grove"
/on/toronto-real-estate/73-pendrith-st/home/dXze3eKaw2gy8m9K/,"$1,398,000","$1,390,000",Semi-Detached,"73 Pendrith St , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/216-wallace-ave/home/wJKR7P81dmG7XeLP/,"$999,999","$1,400,000",Detached,"216 Wallace Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/161-parkhurst-blvd/home/1DBW7RDBR9kYqlAp/,"$1,546,499","$1,701,000",Detached,"161 Parkhurst Blvd , Toronto - Leaside"
/on/toronto-real-estate/9-herbert-ave/home/NAKv53D8qXW3MnxB/,"$1,650,000","$1,570,000",Detached,"9 Herbert Ave , Toronto - The Beaches"
/on/north-york-real-estate/1-shadwell-pl/home/Z5BX32zwmvX3Dar0/,"$1,698,800","$1,700,000",Detached,"1 Shadwell Pl , North York - Banbury-Don Mills"
/on/toronto-real-estate/148-glencairn-ave/home/N0A9X3j1DzK7vgxV/,"$6,499,000","$6,350,000",Detached,"148 Glencairn Ave , Toronto - Lawrence Park South"
/on/toronto-real-estate/262-havelock-st/home/Xawjy41w6zN7rR18/,"$1,399,900","$1,340,000",Semi-Detached,"262 Havelock St , Toronto - Dufferin Grove"
/on/toronto-real-estate/661-o-connor-dr/home/eQp5yO8Jx6G7d0ZE/,"$1,200,000","$1,212,000",Detached,"661 O'Connor Dr , Toronto - East York"
/on/north-york-real-estate/6-gwendolen-cres/home/gAaOyL8NRWKyGxMb/,"$1,750,000","$1,780,000",Detached,"6 Gwendolen Cres , North York - Lansing-Westgate"
/on/toronto-real-estate/106-roslin-ave/home/LzQ1y5Eolg9yqdeK/,"$1,495,000","$1,618,000",Detached,"106 Roslin Ave , Toronto - Lawrence Park North"
/on/toronto-real-estate/222-woburn-ave/home/GMnKYqpNxKb3w1Qr/,"$1,548,000","$1,548,000",Detached,"222 Woburn Ave , Toronto - Lawrence Park North"
/on/toronto-real-estate/85-aileen-ave/home/gAaOyL8DKJeyGxMb/,"$599,000","$721,000",Detached,"85 Aileen Ave , Toronto - Keelesdale-Eglinton West"
/on/scarborough-real-estate/112-laurel-ave/home/DnM697kKjAO7bmwe/,"$829,900","$941,000",Semi-Detached,"112 Laurel Ave , Scarborough - Kennedy Park"
/on/toronto-real-estate/187-gamble-ave-e/home/obqB1768KXvYZajD/,"$1,198,000","$1,198,000",Detached,"187 Gamble Ave , Toronto - East York"
/on/toronto-real-estate/72-curzon-st-w/home/aD6p781eRlk3wRQr/,"$1,748,000","$1,694,000",Detached,"72 Curzon St W , Toronto - South Riverdale"
/on/toronto-real-estate/30-perth-ave/home/XRla7gxeB093jEvL/,"$1,299,000","$1,475,000",Freehold Townhouse,"30 Perth Ave , Toronto - Dufferin Grove"
/on/toronto-real-estate/387-melrose-ave/home/K8OgYBVeaa0YJmG2/,"$1,750,000","$1,650,000",Detached,"387 Melrose Ave , Toronto - Bedford Park-Nortown"
/on/scarborough-real-estate/1508-pharmacy-ave/home/BGMnKYqLJX53w1Qr/,"$1,069,000","$1,035,000",Detached,"1508 Pharmacy Ave , Scarborough - Wexford-Maryvale"
/on/toronto-real-estate/2-hannaford-st/home/owJKR7P6JOYXeLPm/,"$849,000","$970,000",Freehold Townhouse,"2 Hannaford St , Toronto - The Beaches"
/on/scarborough-real-estate/37-elmview-dr/home/NAKv53D9RxJYMnxB/,"$2,759,000","$2,620,000",Detached,"37 Elmview Dr , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/31-oak-st/home/0ZxwR7Mqqvz7KabB/,"$610,000","$607,777",Condo Townhouse,"31 Oak St , Toronto - Regent Park"
/on/toronto-real-estate/151-harrison-st/home/Xawjy41wBPw7rR18/,"$2,299,000","$2,250,000",Semi-Detached,"151 Harrison St , Toronto - Trinity-Bellwoods"
/on/toronto-real-estate/232-browning-ave/home/XeEn7X6ramGYrPo8/,"$1,400,000","$1,300,000",Detached,"232 Browning Ave , Toronto - Broadview North"
/on/toronto-real-estate/380-vaughan-rd/home/b1DBW7R20O17qlAp/,"$1,239,000","$1,180,000",Semi-Detached,"380 Vaughan Rd , Toronto - Humewood-Cedarvale"
/on/toronto-real-estate/8-32-curzon-st/home/L4KAX7N4xXVYeRPJ/,"$879,000","$845,000",Condo Townhouse,"8 - 32 Curzon St , Toronto - South Riverdale"
/on/toronto-real-estate/23-cavell-ave/home/DnM697kaMAbYbmwe/,"$2,850,000","$2,761,250",Detached,"23 Cavell Ave , Toronto - North Riverdale"
/on/scarborough-real-estate/10-wynnview-crt/home/JjAXw7Q459pyQOzg/,"$1,749,000","$1,650,000",Detached,"10 Wynnview Crt , Scarborough - Birchcliffe-Cliffside"
/on/north-york-real-estate/156-3-everson-dr/home/2Z5BX32dQvbyDar0/,"$518,000","$512,500",Condo Townhouse,"156 - 3 Everson Dr , North York - Willowdale East"
/on/toronto-real-estate/58-rowntree-ave/home/02Zpj39n8dYDrK8G/,"$679,000","$850,000",Semi-Detached,"58 Rowntree Ave , Toronto - Weston-Pellam Park"
/on/toronto-real-estate/147-cameron-ave/home/eVbOYEp0pZB3x2P0/,"$799,000","$830,000",Detached,"147 Cameron Ave , Toronto - Keelesdale-Eglinton West"
/on/scarborough-real-estate/10-wynnview-crt/home/JjAXw7Q459pyQOzg/,"$1,749,000","$1,650,000",Detached,"10 Wynnview Crt , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/23-cavell-ave/home/DnM697kaMAbYbmwe/,"$2,850,000","$2,761,250",Detached,"23 Cavell Ave , Toronto - North Riverdale"
/on/toronto-real-estate/428-castlefield-ave/home/EeVbOYEGGD7x2P0z/,"$1,888,000","$1,830,000",Detached,"428 Castlefield Ave , Toronto - Lawrence Park South"
/on/north-york-real-estate/20-convent-crt/home/XRla7gxeBB53jEvL/,"$1,788,000","$1,615,000",Detached,"20 Convent Crt , North York - Yorkdale-Glen Park"
/on/scarborough-real-estate/464-scarborough-golf-clu-rd/home/4KAX7NO8jpo3eRPJ/,"$1,065,000","$1,001,000",Detached,"464 Scarborough Golf Club Rd , Scarborough - Woburn"
/on/toronto-real-estate/137-benson-ave/home/0J6Em7blOABYXBeq/,"$1,150,000","$1,095,000",Detached,"137 Benson Ave , Toronto - Wychwood"
/on/toronto-real-estate/128-marchmount-rd/home/DO1w3WqrK0ly8Jg0/,"$1,249,999","$1,140,000",Semi-Detached,"128 Marchmount Rd , Toronto - Wychwood"
/on/toronto-real-estate/2-1390-bloor-st-w/home/zVwod7vqOJ8y5mGN/,"$699,000","$880,000",Condo Townhouse,"2 - 1390 Bloor St W , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/160-howland-ave/home/EeVbOYE9OBdYx2P0/,"$2,999,999","$3,100,000",Detached,"160 Howland Ave , Toronto - Annex"
/on/north-york-real-estate/122-burndale-ave/home/Vwod7vrXVaj75mGN/,"$1,699,000","$1,609,000",Detached,"122 Burndale Ave , North York - Lansing-Westgate"
/on/toronto-real-estate/94-kenneth-ave/home/Vwod7vrQ0Rr75mGN/,"$1,330,000","$1,280,000",Semi-Detached,"94 Kenneth Ave , Toronto - High Park North"
/on/scarborough-real-estate/10-granger-ave-e/home/obqB176m6VwyZajD/,"$749,000","$787,000",Semi-Detached,"10 Granger Ave E , Scarborough - Kennedy Park"
/on/toronto-real-estate/225-erskine-ave/home/dXawjy41aMq7rR18/,"$1,199,000","$1,301,111",Semi-Detached,"225 Erskine Ave , Toronto - Mount Pleasant East"
/on/toronto-real-estate/504-mortimer-ave/home/BXeEn7XnVMgYrPo8/,"$2,399,999","$2,300,000",Detached,"504 Mortimer Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/106-gledhill-ave/home/RdXze3e15ep38m9K/,"$949,000","$1,008,000",Semi-Detached,"106 Gledhill Ave , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/246-niagara-st/home/XeEn7X6OJGMYrPo8/,"$949,988","$925,000",Freehold Townhouse,"246 Niagara St , Toronto - Niagara"
/on/scarborough-real-estate/141-eastwood-ave/home/knbq6y1QBjyo9DAe/,"$799,900","$925,000",Detached,"141 Eastwood Ave , Scarborough - Birchcliffe-Cliffside"
/on/north-york-real-estate/156-3-everson-dr/home/2Z5BX32dQvbyDar0/,"$518,000","$512,500",Condo Townhouse,"156 - 3 Everson Dr , North York - Willowdale East"
/on/toronto-real-estate/58-rowntree-ave/home/02Zpj39n8dYDrK8G/,"$679,000","$850,000",Semi-Detached,"58 Rowntree Ave , Toronto - Weston-Pellam Park"
/on/toronto-real-estate/147-cameron-ave/home/eVbOYEp0pZB3x2P0/,"$799,000","$830,000",Detached,"147 Cameron Ave , Toronto - Keelesdale-Eglinton West"
/on/scarborough-real-estate/10-wynnview-crt/home/JjAXw7Q459pyQOzg/,"$1,749,000","$1,650,000",Detached,"10 Wynnview Crt , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/23-cavell-ave/home/DnM697kaMAbYbmwe/,"$2,850,000","$2,761,250",Detached,"23 Cavell Ave , Toronto - North Riverdale"
/on/toronto-real-estate/428-castlefield-ave/home/EeVbOYEGGD7x2P0z/,"$1,888,000","$1,830,000",Detached,"428 Castlefield Ave , Toronto - Lawrence Park South"
/on/north-york-real-estate/20-convent-crt/home/XRla7gxeBB53jEvL/,"$1,788,000","$1,615,000",Detached,"20 Convent Crt , North York - Yorkdale-Glen Park"
/on/scarborough-real-estate/464-scarborough-golf-clu-rd/home/4KAX7NO8jpo3eRPJ/,"$1,065,000","$1,001,000",Detached,"464 Scarborough Golf Club Rd , Scarborough - Woburn"
/on/toronto-real-estate/137-benson-ave/home/0J6Em7blOABYXBeq/,"$1,150,000","$1,095,000",Detached,"137 Benson Ave , Toronto - Wychwood"
/on/toronto-real-estate/128-marchmount-rd/home/DO1w3WqrK0ly8Jg0/,"$1,249,999","$1,140,000",Semi-Detached,"128 Marchmount Rd , Toronto - Wychwood"
/on/toronto-real-estate/2-1390-bloor-st-w/home/zVwod7vqOJ8y5mGN/,"$699,000","$880,000",Condo Townhouse,"2 - 1390 Bloor St W , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/160-howland-ave/home/EeVbOYE9OBdYx2P0/,"$2,999,999","$3,100,000",Detached,"160 Howland Ave , Toronto - Annex"
/on/north-york-real-estate/122-burndale-ave/home/Vwod7vrXVaj75mGN/,"$1,699,000","$1,609,000",Detached,"122 Burndale Ave , North York - Lansing-Westgate"
/on/toronto-real-estate/94-kenneth-ave/home/Vwod7vrQ0Rr75mGN/,"$1,330,000","$1,280,000",Semi-Detached,"94 Kenneth Ave , Toronto - High Park North"
/on/scarborough-real-estate/10-granger-ave-e/home/obqB176m6VwyZajD/,"$749,000","$787,000",Semi-Detached,"10 Granger Ave E , Scarborough - Kennedy Park"
/on/toronto-real-estate/225-erskine-ave/home/dXawjy41aMq7rR18/,"$1,199,000","$1,301,111",Semi-Detached,"225 Erskine Ave , Toronto - Mount Pleasant East"
/on/toronto-real-estate/504-mortimer-ave/home/BXeEn7XnVMgYrPo8/,"$2,399,999","$2,300,000",Detached,"504 Mortimer Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/106-gledhill-ave/home/RdXze3e15ep38m9K/,"$949,000","$1,008,000",Semi-Detached,"106 Gledhill Ave , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/246-niagara-st/home/XeEn7X6OJGMYrPo8/,"$949,988","$925,000",Freehold Townhouse,"246 Niagara St , Toronto - Niagara"
/on/scarborough-real-estate/141-eastwood-ave/home/knbq6y1QBjyo9DAe/,"$799,900","$925,000",Detached,"141 Eastwood Ave , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/225-erskine-ave/home/dXawjy41aMq7rR18/,"$1,199,000","$1,301,111",Semi-Detached,"225 Erskine Ave , Toronto - Mount Pleasant East"
/on/toronto-real-estate/408-milverton-blvd-n/home/6zqW7dGAdagy5eZE/,"$1,298,000","$1,250,000",Semi-Detached,"408 Milverton Blvd , Toronto - Danforth"
/on/toronto-real-estate/176-castlefield-ave/home/MB5bO3xqWlVYkWVP/,"$1,719,000","$1,700,000",Semi-Detached,"176 Castlefield Ave , Toronto - Yonge-Eglinton"
/on/scarborough-real-estate/45-331-trudelle-st/home/damgL7ADKwnyZ1MW/,"$829,900","$790,000",Condo Townhouse,"45 - 331 Trudelle St , Scarborough - Eglinton East"
/on/north-york-real-estate/81-721-lawrence-ave-w/home/XeEn7X6r5aGYrPo8/,"$460,000","$460,000",Condo Townhouse,"81 - 721 Lawrence Ave W , North York - Yorkdale-Glen Park"
/on/toronto-real-estate/198-lawlor-ave/home/NAKv53D29QwyMnxB/,"$1,324,900","$1,260,000",Semi-Detached,"198 Lawlor Ave , Toronto - East End-Danforth"
/on/toronto-real-estate/23-geoffrey-st/home/BXeEn7XOnOEyrPo8/,"$1,798,000","$1,930,000",Semi-Detached,"23 Geoffrey St , Toronto - Roncesvalles"
/on/toronto-real-estate/168-pinewood-ave/home/aD6p781k1wn3wRQr/,"$1,529,000","$1,678,000",Detached,"168 Pinewood Ave , Toronto - Humewood-Cedarvale"
/on/toronto-real-estate/58-saguenay-ave/home/weQp5yOwn2wyd0ZE/,"$1,599,000","$1,500,000",Detached,"58 Saguenay Ave , Toronto - Bedford Park-Nortown"
/on/north-york-real-estate/16-blairville-rd/home/owJKR7PoMzXyXeLP/,"$1,449,900","$1,420,000",Link,"16 Blairville Rd , North York - Bathurst Manor"
/on/north-york-real-estate/36-ruden-cres/home/EXrx30X8rrN3OklN/,"$1,900,000","$1,900,000",Detached,"36 Ruden Cres , North York - Parkwoods-Donalda"
/on/toronto-real-estate/97-durie-st/home/Xawjy41eNam7rR18/,"$949,000","$1,281,000",Detached,"97 Durie St , Toronto - High Park-Swansea"
/on/scarborough-real-estate/34-oakley-blvd/home/wJKR7P8nWrD7XeLP/,"$1,088,888","$1,010,000",Detached,"34 Oakley Blvd , Scarborough - Bendale"
/on/toronto-real-estate/94-kersdale-ave/home/9w8o3m5J4JZ3GKjm/,"$648,800","$680,000",Detached,"94 Kersdale Ave , Toronto - Keelesdale-Eglinton West"
/on/toronto-real-estate/31-antler-st/home/VaD6p78vAlnYwRQr/,"$1,099,900","$1,160,000",Semi-Detached,"31 Antler St , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/106-262-st-helens-ave/home/obqB176wVjK3ZajD/,"$799,900","$860,000",Condo Townhouse,"106 - 262 St Helens Ave , Toronto - Dufferin Grove"
/on/toronto-real-estate/9-berkshire-ave/home/weQp5yOjJPBYd0ZE/,"$799,000","$875,000",Semi-Detached,"9 Berkshire Ave , Toronto - South Riverdale"
/on/north-york-real-estate/256-johnston-ave/home/BXeEn7X2grDYrPo8/,"$1,550,000","$1,770,001",Detached,"256 Johnston Ave , North York - Lansing-Westgate"
